PILATES,Breathe Pilates Studio,"25236 Grogans Park Dr, The Woodlands",4.8,(31)
"STRENGTH TRAINING, BOXING",Mean Green Training Center - Galleria,"5632 Westpark Dr, Houston",4.6,(99)
"MARTIAL ARTS, BOXING",FS Mixed Martial Arts & Fitness,"5803 N Fry Rd, Suite 107, Katy",4.9,(56)
DANCE,Mixfitz Studios,"250 Patton St Suite D, Houston",5.0,(32)
SPORTS RECOVERY,Reach Stretch Studios,"1900 Lake Woodlands Dr., Suite 300, The Woodlands",4.6,(28)
DANCE,Doonya,"15510 Lexington Blvd, Sugar Land",4.9,(58)
STRENGTH TRAINING,Hero Performance,"4114 North Fwy, Houston",4.3,(23)
DANCE,DivaDance Houston,"508 PECORE ST , Houston",4.8,(18)
STRENGTH TRAINING,CrossFit GetSome365,"4131 Smith St, Bacliff",5.0,(40)
GYM TIME,Embody Fitness Center,"1574 Kingwood Dr, Houston",4.5,(23)
STRENGTH TRAINING,Bombshell Bootcamp,"170 Sabine St, Houston",4.9,(100+)
STRENGTH TRAINING,CrossFit H-Town,"1919 Silver St., Houston",4.9,(20)
STRENGTH TRAINING,Pearland Crossfit,"1855 Cullen Blvd, Pearland",4.8,(29)
SPORTS RECOVERY,Reach Stretch Studios,"1525 Lake Pointe Parkway, Suite 300, Sugar Land",4.8,(24)
STRENGTH TRAINING,Spectra Strength,"10511 Windsor Ln Ste B116, Houston",4.9,(17)
YOGA,"Clean Camp ""Elev8URlife""","11220 Boudreaux Rd, Tomball",4.8,(42)
YOGA,Body & Brain,"7 Switchbud Pl, #185, The Woodlands",4.7,(23)
STRENGTH TRAINING,Rig Dog CrossFit,"827 W 34th St, Houston",4.6,(58)
PILATES,Core.Mobility.Fitness.,"9450 Grogans Mill Road , Suite 145, The Woodlands",4.8,(15)
DANCE,Jazzercise,"717 Sage Rd, Houston",4.5,(51)
STRENGTH TRAINING,CrossFit Hippo,"1507 Ricefield Dr, Suite 216, Houston",5.0,(12)
PILATES,Premier Pilates,"16718 House Hahl Rd, Suite O, Cypress",4.9,(7)
"MASSAGE, CUPPING",RTB Spa,"14526 Old Katy Rd, Houston",4.8,(23)
GYM TIME,Anytime Fitness,"7850 W Grand Pkwy S, Richmond",4.9,(14)
STRENGTH TRAINING,Bayou City CrossFit,"3622 Golf Dr, Houston",4.9,(95)
"YOGA, PILATES, …",Tri.be Wellness Community,"2425 West Loop South , #335, Houston",4.3,(27)
"YOGA, PILATES, …",Magnolia Fitness Center,"121 RL Butler Street, Magnolia",5.0,(10)
STRENGTH TRAINING,F3 Houston,"1001 E Memorial Loop Dr, Houston",4.0,(9)
BOXING,Women's Elite Boxing Club,"6423 Richmond Ave, Ste. E, Houston",4.6,(100+)
STRENGTH TRAINING,Snap Fitness,"7746 Highway 6 Suite M, Missouri City",5.0,(10)
YOGA,Ayush Wave Ayurvedic Wellness and Yoga,"15263 Southwest Fwy, Sugar Land",4.1,(30)
MARTIAL ARTS,Tru Bloodline MMA & Fitness,"15502 Galveston Rd, Webster",4.5,(11)
STRENGTH TRAINING,Paradigm Training Center- Southwest,"10500 W Bellfort, Houston",4.7,(41)
BOXING,UFC Gym,"8201 Broadway St, Pearland",4.7,(31)
STRENGTH TRAINING,CrossFit Rectify,"8179 Almeda Rd, Houston",4.7,(14)
ROWING,Row House,"6702 A Ferris Street, Bellaire",4.8,(10)
SPORTS RECOVERY,HBOT America,"8180 Kirby Drive , Houston",4.6,(18)
STRENGTH TRAINING,Coretech Fitness Lab,"3130 Rogerdale Road, #160, Houston",4.8,(18)
BOXING,9Round,"535 Minonite Rd Ste 106, Rosenberg",4.3,(8)
"YOGA, MARTIAL ARTS",Body And Brain Yoga Tai Chi,"3321 Westpark Dr, Houston",4.2,(43)
DANCE,Jazzercise,"7008 5th St, Bellaire",4.5,(74)
STRENGTH TRAINING,Bounce Fit Club,"13645 Murphy Rd, Stafford",4.9,(17)
PILATES,Performance Pilates,"19875 Southwest Fwy, Suite 200, Sugar Land",4.8,(57)
STRENGTH TRAINING,Team Swoll,"2002 Rotary Dr, Humble",4.9,(28)
STRENGTH TRAINING,CrossFit Elevate,"26403 Westheimer Parkway, Katy",5.0,(11)
GYM TIME,Cincofit,"23010 Highland Knolls Dr, Katy",4.3,(19)
"STRENGTH TRAINING, DANCE",Achievement Fitness Center,"24922 Tomball Pkwy, Suite 106, Tomball",4.2,(60)
STRENGTH TRAINING,CrossFit Willowbend,"10929 Chimney Rock Rd, Houston",4.6,(21)
BOXING,Pound 4 Pound Boxing,"1061 Pruitt Rd, The Woodlands",4.6,(31)
MARTIAL ARTS,Ravlin Martial Arts,"10371 Stella Link Rd., Houston",5.0,(11)
STRENGTH TRAINING,Iron Strength Kettlebell Gym,"104 Industrial Blvd, #106, Sugar Land",4.4,(23)
STRENGTH TRAINING,PG Fit,"14405 Telge Road, Cypress",4.7,(30)
STRENGTH TRAINING,Work of Art - Fitness Studios,"9001 Airport Boulevard 407, Houston",5.0,(9)
YOGA,Body & Brain Conroe,"3570 Farm to Market Rd 1488, Conroe",4.9,(18)
STRENGTH TRAINING,Lonestar Fit Body Boot Camp,"10502 Grant Rd, SUITE 400, Houston",4.8,(29)
DANCE,Vixen Academy,"11160 Dover Street, Ste. A-3, Houston",4.1,(19)
DANCE,Club Westside,"1200 Wilcrest Dr, Houston",4.8,(48)
BOXING,Impact Kickboxing,"9110 Jones Road, #127, Houston",5.0,(9)
YOGA,Warrior Yoga,"2615 Southwest Freeway , Suite 260, Houston",4.1,(16)
GYM TIME,Anytime Fitness,"1251 Pin Oak Rd Ste 113, Katy",5.0,(5)
STRENGTH TRAINING,Vive Fit,"2827 Dulles Ave, Missouri City",4.7,(23)
STRENGTH TRAINING,Fit Factor Boot Camp,"821 Frostwood Dr, Houston",5.0,(9)
STRENGTH TRAINING,Sugar Land Fit Life,"15591 Creekbend Drive, Ste 200, Sugar Land",4.9,(10)
BARRE,Aerobifit Fitness,"14090 Memorial Dr, Houston",4.0,(29)
"YOGA, STRENGTH TRAINING, …","Well Soul Fitness, LLC","503 A Houston Street, Rosenberg",5.0,(5)
DANCE,Energy Dance Center,"1570 S Dairy Ashford Rd , #200, Houston",4.7,(8)
YOGA,Yoga Bhavana,"1415 Kipling St., Houston",4.9,(8)
STRENGTH TRAINING,Bionik Fitness & Human Performance,"2408 Timberloch Place, Unit C6, Spring",4.4,(8)
MARTIAL ARTS,Wu Training Studio,"6423 Richmond Ave, Houston",4.7,(19)
MARTIAL ARTS,Rilion Gracie Academy,"3340 FM 1092 Rd., Suite 12, Missouri City",4.9,(7)
"STRENGTH TRAINING, DANCE",Jazzercise,"8046 FM 1960 East, Humble",4.8,(6)
SPORTS RECOVERY,Reach Stretch Studios,"841 Frostwood Drive, Houston",4.4,(16)
STRENGTH TRAINING,Urban Movement,"1718 W 23rd St, Houston",5.0,(5)
STRENGTH TRAINING,CrossFit 1093,"26440 FM 1093, Suite 460, Richmond",4.9,(10)
STRENGTH TRAINING,CrossFit NEVO,"13529 Skinner Rd, STE F, Cypress",4.6,(8)
PILATES,The Villages Gym,"8800 Katy Fwy, Houston",4.8,(13)
STRENGTH TRAINING,T3 Cross Training,"7746 Hwy 6, Missouri City",5.0,(5)
DANCE,Jazzercise,"400 W. Walker Street, League City",5.0,(6)
MARTIAL ARTS,Tiger Rock Martial Arts Woodlands - Sawdust,"127 Sawdust Rd, C, Spring",4.3,(7)
STRENGTH TRAINING,Iron Keel Strength,"20810 Gulf Freeway , Suite M, Webster",4.8,(7)
BOXING,9Round,"2027 S Shepherd Dr, Houston",5.0,(11)
YOGA,Sundance Yoga Studio,"128 S Friendswood Dr, Friendswood",3.5,(5)
STRENGTH TRAINING,Vintage CrossFit,"4205 Center St, Houston",4.8,(43)
YOGA,Inner Bliss Yoga and Wellness Studio,"25420 Kuykendahl Rd, Suite F-600, Tomball",4.6,(5)
PILATES,Reform Pilates and Fitness,"3750 S Mason Rd, #700, Katy",4.3,(11)
STRENGTH TRAINING,Creative Workouts Gym,"3505 Dairy ashford road, #125, Houston",3.8,(14)
PILATES,"Vibrant Pilates, LLC","18201 Egret Bay Blvd, Houston",4.6,(18)
MARTIAL ARTS,Jade Mountain Martial Arts,"537 South Mason Road, Katy",5.0,(7)
GYM TIME,Species Gym,"18703 W Little York Rd, Katy",4.7,(7)
BOXING,Katy Boxing Club,"18703 W Little York Rd , Suite 102, Katy",4.3,(7)
STRENGTH TRAINING,Shaped Bodies,"Hermann Park, 1500 Hermann Dr, Houston",4.8,(11)
STRENGTH TRAINING,Mean Green Training Center - Bootcamp,"6000 Hermann Park Dr, Houston",4.9,(9)
"STRENGTH TRAINING, BOXING",HYBRID ELITE FITNESS,"6411 Mueller Ln, Spring",4.3,(9)
STRENGTH TRAINING,Pro Physique Fitness,"The Core, 4665 Southwest Freeway, Houston",4.5,(28)
YOGA,Yoga House,"2015 Berry St, Houston",4.5,(62)
STRENGTH TRAINING,Pin Up CrossFit,"2702 Chenevert St, Houston",3.9,(19)
MARTIAL ARTS,Tiger's Den Martial Arts & Fitness,"2004 Bayport Blvd, Seabrook",2.8,(7)
DANCE,Bollywood Shake,"2703 Hwy 6 S, Suite 210, Houston",1.4,(7)
